smiles,pubchem_compound_id,pubchem_substance_id,pubchem_parent_compound_id,name,pubchem_name
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,10297043.0,,10297043.0,AEE-788 ,"6-(4-((4-Ethyl-1-piperazinyl)methyl)phenyl)-N-((1R)-1-phenylethyl)-7H-pyrrolo(2,3-d)pyrimidin-4-amine"
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,10297043.0,,10297043.0,AEE788,"6-(4-((4-Ethyl-1-piperazinyl)methyl)phenyl)-N-((1R)-1-phenylethyl)-7H-pyrrolo(2,3-d)pyrimidin-4-amine"
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,10297043.0,,10297043.0,AEE788 (NVP-AEE788),"6-(4-((4-Ethyl-1-piperazinyl)methyl)phenyl)-N-((1R)-1-phenylethyl)-7H-pyrrolo(2,3-d)pyrimidin-4-amine"
NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1,698112.0,,698112.0,AEG 3482,Aeg-3482
,155807259.0,,,AEG-40730 ,Aeg-40730 (iap)
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1,11476171.0,,11476171.0,AEW-541,Nvp-aew541
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1,11476171.0,,11476171.0,AEW541,Nvp-aew541
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10184653.0,,10184653.0,AFATINIB,Afatinib
CS(=O)(=O)O.CS(=O)(=O)O.Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3)oc2c1F,21144069.0,,396364.0,AFP-464,Afp-464
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5328779.0,,5328779.0,AG 490,AG-490
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,9931953.0,,9931954.0,AG-014699,Rucaparib Phosphate
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,2044.0,,2044.0,AG-1024,Tyrphostin AG 1024
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,2044.0,,2044.0,AG-1024 ,Tyrphostin AG 1024
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,71657455.0,,71657455.0,AG-120,Ivosidenib
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,2046.0,,2046.0,AG-126,AG 126
CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,9840076.0,,9840076.0,AG-14361,AG-14361
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,2051.0,,2051.0,AG-1478,"N-(3-Chlorophenyl)-6,7-dimethoxy-4-quinazolinamine"
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,2051.0,,2051.0,AG-1478 (Tyrphostin AG-1478),"N-(3-Chlorophenyl)-6,7-dimethoxy-4-quinazolinamine"
N#CC(C#N)=Cc1ccc(O)c(O)c1,2052.0,,2052.0,AG-18,Tyrphostin 23
Cc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc1CC[C@@H]1CNc2nc(N)[nH]c(=O)c2C1,135431074.0,,135431074.0,AG-2037,Pelitrexol
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,89683805.0,,89683805.0,AG-221 (Enasidinib),Enasidenib
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,135400184.0,,135400184.0,AG-337;Nolatrexed dihydrochloride,Nolatrexed
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5328779.0,,5328779.0,AG-490,AG-490
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5328779.0,,5328779.0,AG-490 (Tyrphostin B42),AG-490
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,5328771.0,,5328771.0,AG-494,AG 494
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,9931953.0,,9931954.0,AG014699,Rucaparib Phosphate
CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,9840076.0,,9840076.0,AG14361,AG-14361
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,2051.0,,2051.0,AG1478,"N-(3-Chlorophenyl)-6,7-dimethoxy-4-quinazolinamine"
Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,56645356.0,,56645356.0,AGI-5198,Agi-5198
O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,71299339.0,,71299339.0,AGI-6780,Agi-6780
N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12,2130404.0,,2130404.0,AGK 2,Agk-2
N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12,2130404.0,,2130404.0,AGK-2,Agk-2
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N,65110.0,,65110.0,AICAR,AICA Ribotide
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,17513.0,,17513.0,AICAR (Acadesine),Acadesine
,17513.0,,,"AICAR, N1-(B-D-RIBOFURANOSYL)-5-AMINOIMIDAZOLE-4-CARBOXAMIDE",Acadesine
,,,,"AKT INHIBITOR VIII, KIN001-102",
CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21.[I-],5719375.0,,2326992.0,AKT Inhibitor IV,5-(2-Benzothiazolyl)-3-ethyl-2-[2-(methylphenylamino)ethenyl]-1-phenyl-1H-benzimidazolium iodide
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21.Cl,16760284.0,,10521421.0,AKT Inhibitor X,"4-(2-Chloro-10H-phenoxazin-10-yl)-N,N-diethylbutan-1-amine--hydrogen chloride (1/1)"
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3[nH]c4cc5ncnc5cc4nc3-c3ccccc3)cc2)CC1,135398501.0,,135398501.0,AKT inhibitor VIII,Akt inhibitor VIII
,71308451.0,,71308452.0,ALA hydrochloride,Arg-B-ala hydrochloride
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,49806720.0,,49806720.0,ALECTINIB,Alectinib
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,24771867.0,,24771867.0,ALISERTIB,Alisertib
O=c1[nH]cnc2[nH]ncc12,135401907.0,,135401907.0,ALLOPURINOL,Allopurinol
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,56649450.0,,56649450.0,ALPELISIB,Alpelisib
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,637234.0,,637234.0,ALPHA-BOSWELLIC ACID,alpha-Boswellic acid
CN(C)c1nc(N(C)C)nc(N(C)C)n1,2123.0,,2123.0,ALTRETAMINE,Altretamine
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,5287969.0,,5287969.0,ALVOCIDIB,Alvocidib
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1,24875320.0,,24875320.0,ALW-II-49-7,5-((2-Methyl-5-((3-(trifluoromethyl)phenyl)carbamoyl)phenyl)amino)pyridine-3-carboxamide
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,2126.0,,2126.0,AM 580,Ro 40-6055
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,44259.0,,44259.0,AM-2282,Staurosporine
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,2126.0,,2126.0,AM-580,Ro 40-6055
Cc1noc(-c2ccc(-c3ccc(CC(=O)[O-])cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1.[Na+],53303875.0,,46213949.0,AM095,"Sodium (R)-2-(4'-(3-methyl-4-(((1-phenylethoxy)carbonyl)amino)isoxazol-5-yl)-[1,1'-biphenyl]-4-yl)acetate"
Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,4302962.0,,4302962.0,AM281,AM 281
,,,,AMA404,
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,11256587.0,,11256587.0,AMD-070,Mavorixafor
Cc1ccccn1.N.[Cl-].[Cl-].[Pt+2],177358.0,,7975.0,AMD-473,Picoplatin
COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,44181686.0,,44181686.0,AMG 337,Amg-337
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,24864821.0,,24864821.0,AMG-208,Amg-208
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573469.0,,58573469.0,AMG-232,Navtemadlin
,68947304.0,,,"AMG-319, AMG319",(alphaS)-7-Fluoro-alpha-methyl-N-9H-purin-6-yl-2-(2-pyridinyl)-3-quinolinemethanamine
COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,44181686.0,,44181686.0,AMG-337,Amg-337
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,24764449.0,,24764449.0,AMG-458,Amg-458
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,11667893.0,,11667893.0,AMG-706,Motesanib
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,24856041.0,,24856041.0,AMG-900,N-(4-((3-(2-Amino-4-pyrimidinyl)-2-pyridinyl)oxy)phenyl)-4-(4-methyl-2-thienyl)-1-phthalazinamine
CC1CCC(n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,60202647.0,,60202647.0,AMG-925,"Ethanone, 1-(7,8-dihydro-2-((9-(trans-4-methylcyclohexyl)-9H-pyrido(4',3':4,5)pyrrolo(2,3-d)pyrimidin-2-yl)amino)-1,6-naphthyridin-6(5H)-yl)-2-hydroxy-"
C[C@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1,68947304.0,,68947304.0,AMG319,(alphaS)-7-Fluoro-alpha-methyl-N-9H-purin-6-yl-2-(2-pyridinyl)-3-quinolinemethanamine
NCCCNCCSP(=O)(O)O,2141.0,,2141.0,AMIFOSTINE,Amifostine
Cl.NCC(=O)CCC(=O)O,123608.0,,137.0,AMINOLEVULINIC ACID HYDROCHLORIDE,Aminolevulinic Acid Hydrochloride
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,11524144.0,,11524144.0,AMPK Inhibitor,Dorsomorphin
S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,11282283.0,,11282283.0,AMUVATINIB,Amuvatinib
O=C(Nc1ccccc1C(=O)NC1CCCCNC1=O)c1cc2ccccc2s1,2799722.0,,2799722.0,ANA-12,N-[2-[[(Hexahydro-2-oxo-1H-azepin-3-yl)amino]carbonyl]phenyl]benzo[b]thiophene-2-carboxamide
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,2187.0,,2187.0,ANASTROZOLE,Anastrozole
,,,,AP0-866,
,,313080144.0,,AP24534  Ponatinib,943319-70-8
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,57390074.0,,57390074.0,AP26113,"5-Chloro-N2-(4-(4-(dimethylamino)-1-piperidinyl)-2-methoxyphenyl)-N4-(2-(dimethylphosphinyl)phenyl)-2,4-pyrimidinediamine"
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,57390074.0,,57390074.0,AP26113 (Brigatinib),"5-Chloro-N2-(4-(4-(dimethylamino)-1-piperidinyl)-2-methoxyphenyl)-N4-(2-(dimethylphosphinyl)phenyl)-2,4-pyrimidinediamine"
COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,135564749.0,,135564749.0,APABETALONE,Apabetalone
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,11705608.0,,11705608.0,APD 668,Apd-668
COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,11691484.0,,11691484.0,APD597,Isopropyl 4-((5-methoxy-6-((2-methyl-6-(methylsulfonyl)pyridin-3-yl)amino)pyrimidin-4-yl)oxy)piperidine-1-carboxylate
CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,6918328.0,,6918328.0,APICIDIN,Apicidin
,25254071.0,,,"APITOLISIB, GDC0980",Apitolisib
,146159435.0,,53396328.0,"APO866, FK866",FK866;Apo866
COCC1(CO)C(=O)C2CCN1CC2,52918385.0,,52918385.0,APR-246,2-(Hydroxymethyl)-2-(methoxymethyl)-1-azabicyclo(2.2.2)octan-3-one
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CO)NC(=O)CNC(=O)C1CCCN1C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(=O)NC(CCCCN)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)O,131709226.0,,131709226.0,APTSTAT3-9R,Aptstat3-9R
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,10027278.0,,10027278.0,AR-12,2-Amino-N-(4-(5-(2-phenanthrenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)phenyl)acetamide
CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,6918848.0,,6918848.0,AR-42,Ar-42
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,448014.0,,448014.0,AR-A014418,AR-A014418
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,10226546.0,,10226546.0,AR-C155858,AR-C155858
,135499520.0,,,"ARA-G, 9-??-D-ARABINOFURANOSYL GUANINE",9-beta-D-arabinofuranosylguanine
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,24872560.0,,24872560.0,ARN 509,Apalutamide
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,24872560.0,,24872560.0,ARN-509,Apalutamide
O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,11494412.0,,11494412.0,ARQ-197,Tivantinib
C#CC[C@H](c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)N(CCCN)C(=O)c1cccc(Cl)c1F,25110841.0,,25110841.0,ARQ-621,Arq-621
Cn1ccc(S(=O)(=O)N2CCC[C@H](Nc3nccc(-c4c(-c5cccc(O)c5)nc5occn45)n3)C2)n1,155813556.0,,155813556.0,ARQ-680,"3-[5-[2-[[(3S)-1-(1-methylpyrazol-3-yl)sulfonylpiperidin-3-yl]amino]pyrimidin-4-yl]imidazo[2,1-b][1,3]oxazol-6-yl]phenol"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,10288191.0,,10288191.0,ARRY-162,Binimetinib
Cc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1Oc1ccn2ncnc2c1,42598643.0,,42598643.0,ARRY-380,"6-(5-((2-methylsulfonylethylamino)methyl)furan-2-yl)-N-(3-methyl-4-((1,2,4)triazolo(1,5-a)pyridin-7-yloxy)phenyl)quinazolin-4-amine"
CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1,44224257.0,,44224257.0,ARRY-520 (isomer A),Filanesib
CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1,44224257.0,,44224257.0,ARRY-520 (isomer B),Filanesib
,,136340155.0,,ARRY380,Arry 380
[As+3].[As+3].[O-2].[O-2].[O-2],14888.0,,,ARSENIC TRIOXIDE,Arsenic Trioxide
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,92044400.0,,92044400.0,ARV-825,"2-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-N-(4-(2-(2-(2-(2-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)amino)ethoxy)ethoxy)ethoxy)ethoxy)phenyl)acetamide"
O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1,11630874.0,,11630874.0,AS 252424,AS-252424
O=C1NC(=O)/C(=C/c2ccc3c(c2)OCO3)S1,1269519.0,,1269519.0,AS-041164,"(5Z)-5-(1,3-benzodioxol-5-ylmethylidene)-1,3-thiazolidine-2,4-dione"
O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1,11630874.0,,11630874.0,AS-252424,AS-252424
O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,5287855.0,,5287855.0,AS-604850,AS 604850
O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,44187362.0,,44187362.0,AS-703026,Pimasertib
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,10109823.0,,10109823.0,AS601245,"1,3-Benzothiazol-2-yl(2-((2-(3-pyridinyl)ethyl)amino)-4-pyrimidinyl)acetonitrile"
O=C1NC(=O)/C(=C\c2ccc3nccnc3c2)S1,10377751.0,,10377751.0,AS605240,AS-605240
,,,,"AS605240, KIN001-173",
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,25134326.0,,25134326.0,ASP 3026,Asp-3026
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,25134326.0,,25134326.0,ASP-3026,Asp-3026
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,11547978.0,,9911830.0,ASP-4130,Tivozanib Hydrochloride
CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,11640390.0,,11640390.0,ASP-7487,Osi-906
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,25134326.0,,25134326.0,ASP3026,Asp-3026
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,24739943.0,,24739943.0,AST-1306,Allitinib
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,11409972.0,,11409972.0,AST-487,Ast-487
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,3503.0,,3503.0,AT 101,Gossypol
Cl.O=C(NC1CNNC1C(=O)NC1CCNCC1)c1c(Cl)cccc1Cl,123134635.0,,72807086.0,AT 7519  hydrochloride salt,"4-[(2,6-dichlorobenzoyl)amino]-N-piperidin-4-ylpyrazolidine-3-carboxamide;hydrochloride"
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,3503.0,,3503.0,AT-101,Gossypol
,3503.0,,,AT-101; BL-193,Gossypol
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,24905401.0,,24905401.0,AT-13148,At-13148
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,11955716.0,,11955716.0,AT-13387 ,Onalespib
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,25022340.0,,25022340.0,AT-406,Xevinapant
O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,11338033.0,,11338033.0,AT-7519,"4-(2,6-dichlorobenzoylamino)-1H-pyrazole-3-carboxylic acid piperidin-4-ylamide"
O=C(Nc1cn[nH]c1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,135398495.0,,135398495.0,AT-9283,At-9283
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,24905401.0,,24905401.0,AT13148,At-13148
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,11955716.0,,11955716.0,AT13387,Onalespib
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,25022340.0,,25022340.0,"AT406 (SM- 406, ARRY- 334543)",Xevinapant
O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,11338033.0,,11338033.0,AT7519,"4-(2,6-dichlorobenzoylamino)-1H-pyrazole-3-carboxylic acid piperidin-4-ylamide"
O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl.O=C(O)C(F)(F)F,71576690.0,,11338033.0,AT7519 trifluoroacetate,AT7519 trifluoroacetate
Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,11175137.0,,11175137.0,AT7867,AT-7867
O=C(Nc1cn[nH]c1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,135398495.0,,135398495.0,AT9283,At-9283
COc1ccc2cc([C@H](C)C(=O)Oc3ccc(C(N)=S)cc3)ccc2c1,72941967.0,,72941967.0,ATB 346,Otenaproxesul
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,444795.0,,444795.0,ATRA,Retinoic Acid
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,135539077.0,,135539077.0,AUY-922,Luminespib
CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,135545855.0,,135545855.0,AUY922,Auy922
NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,46883536.0,,46883536.0,AVAGACESTAT,Avagacestat
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,59174488.0,,59174488.0,AVL-292,Spebrutinib
CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,9918559.0,,9918559.0,AVN-944,Avn 944
CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,9918559.0,,9918559.0,AVN944,Avn 944
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,3083511.0,,3083511.0,AWD 131-138,Imepitoin
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,6450551.0,,6450551.0,AXITINIB,Axitinib
COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C,56973724.0,,56973724.0,AZ 3146,"9-Cyclopentyl-2-[[2-methoxy-4-[(1-methylpiperidin-4-yl)oxy]-phenyl]amino]-7-methyl-7,9-dihydro-8H-purin-8-one"
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,11676786.0,,11676786.0,AZ 628,AZ-628
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,25099184.0,,25099184.0,AZ 960,AZ-960
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1,16097523.0,,16097523.0,AZ-23,AZ-23
COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C,56973724.0,,56973724.0,AZ-3146,"9-Cyclopentyl-2-[[2-methoxy-4-[(1-methylpiperidin-4-yl)oxy]-phenyl]amino]-7-methyl-7,9-dihydro-8H-purin-8-one"
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,11676786.0,,11676786.0,AZ-628,AZ-628
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1,72716071.0,,72716071.0,AZ191,AZ191
